page_id,access_frequency,last_access_time_ns,read_count,write_count,inter_access_time_ns,access_type,page_fault
34184501124,2,51175370884486,1,1,0,0,0
34184501124,2,51175370884486,1,1,5006,1,0
34184501077,1,51175370889478,1,0,0,0,0
34184501365,1,51175370903725,0,1,0,1,0
34184501076,1,51175370927667,0,1,0,1,0
34184501075,2,51175370937213,1,1,0,0,0
34184501075,2,51175370937213,1,1,3602,1,0
34184501049,1,51175370942064,1,0,0,0,0
34184501035,1,51175370981920,0,1,0,1,0
34184501033,2,51175370996461,1,1,0,0,0
34184501033,2,51175370996461,1,1,4684,1,0
34184500496,1,51175371001404,1,0,0,0,0
34184500526,1,51175371009804,1,0,0,0,0
23048189559,1,51175371030584,1,0,0,0,0
34184500528,1,51175371042388,1,0,0,0,0
34184500494,1,51175371057289,0,1,0,1,0
34184500495,1,51175371063383,0,1,0,1,0
34184501034,1,51175371072390,0,1,0,1,0
34184501030,1,51175371078059,0,1,0,1,1
34184501031,1,51175371084668,0,1,0,1,0
34184501032,1,51175371091932,0,1,0,1,0
34184500693,1,51175371143830,1,0,0,0,0
34184501041,1,51175371150638,0,1,0,1,0
34184500664,1,51175371156404,1,0,0,0,0
34184500673,1,51175371165222,1,0,0,0,0
34184501123,1,51175371184559,0,1,0,1,0
34184501188,1,51175371204566,1,0,0,0,0
34184501163,1,51175371211759,1,0,0,0,0
34184501183,1,51175371218219,1,0,0,0,0
23048190914,1,51175371229704,0,1,0,1,0
23048190915,1,51175371237797,0,1,0,1,0
23048190916,1,51175371246455,0,1,0,1,0
23048190917,1,51175371254201,0,1,0,1,0
23048190918,1,51175371261758,0,1,0,1,0
23048189568,1,51175371268019,1,0,0,0,0
23048190920,1,51175371278500,0,1,0,1,1
23048190921,1,51175371285817,0,1,0,1,0
23048190922,1,51175371292476,0,1,0,1,0
23048190923,1,51175371298428,0,1,0,1,0
23048190924,1,51175371312822,0,1,0,1,0
23048190925,1,51175371320043,0,1,0,1,0
23048190926,1,51175371327327,0,1,0,1,0
23048190927,1,51175371333479,0,1,0,1,0
23048190928,1,51175371340377,0,1,0,1,0
23048190929,1,51175371346450,0,1,0,1,0
23048190930,1,51175371352383,0,1,0,1,1
23048190931,1,51175371359108,0,1,0,1,0
23048190932,1,51175371364950,0,1,0,1,0
23048190933,1,51175371370662,0,1,0,1,0
23048189584,1,51175371376248,1,0,0,0,0
23048190934,1,51175371383963,0,1,0,1,0
23048190935,1,51175371389933,0,1,0,1,0
23048190936,1,51175371397309,0,1,0,1,0
23048190937,1,51175371404096,0,1,0,1,0
23048190938,1,51175371410166,0,1,0,1,0
23048190939,1,51175371416392,0,1,0,1,0
23048190940,1,51175371422679,0,1,0,1,1
23048190941,1,51175371428989,0,1,0,1,0
23048190942,1,51175371435609,0,1,0,1,0
23048190943,1,51175371442452,0,1,0,1,0
23048190944,1,51175371449167,0,1,0,1,0
23048190945,1,51175371454827,0,1,0,1,0
23048190946,1,51175371460459,0,1,0,1,0
23048190947,1,51175371466073,0,1,0,1,0
23048190948,1,51175371471738,0,1,0,1,0
23048190949,1,51175371477510,0,1,0,1,0
23048190950,1,51175371482797,0,1,0,1,1
23048190951,1,51175371489917,0,1,0,1,0
23048189600,1,51175371495894,1,0,0,0,1
23048190952,1,51175371503387,0,1,0,1,0
23048190953,1,51175371511299,0,1,0,1,0
23048190954,1,51175371519373,0,1,0,1,0
23048190955,1,51175371526416,0,1,0,1,0
23048190956,1,51175371533294,0,1,0,1,0
23048190957,1,51175371539454,0,1,0,1,0
23048190958,1,51175371545194,0,1,0,1,0
23048190959,1,51175371551624,0,1,0,1,0
23048190960,1,51175371558588,0,1,0,1,1
23048190961,1,51175371564911,0,1,0,1,0
23048190962,1,51175371571498,0,1,0,1,0
23048189616,1,51175371577151,1,0,0,0,0
23048190963,1,51175371583908,0,1,0,1,0
23048190964,1,51175371589305,0,1,0,1,0
23048190965,1,51175371594698,0,1,0,1,0
23048190966,1,51175371602529,0,1,0,1,0
23048190967,1,51175371610481,0,1,0,1,0
23048190968,1,51175371616791,0,1,0,1,0
23048190969,1,51175371624767,0,1,0,1,0
23048190970,1,51175371630624,0,1,0,1,1
23048190971,1,51175371636826,0,1,0,1,0
23048190972,1,51175371642932,0,1,0,1,0
23048190973,1,51175371649272,0,1,0,1,0
23048190974,1,51175371655344,0,1,0,1,0
23048190975,1,51175371660955,0,1,0,1,0
23048190976,1,51175371667475,0,1,0,1,0
23048190977,1,51175371673166,0,1,0,1,0
23048189632,1,51175371678144,1,0,0,0,0
23048190978,1,51175371685621,0,1,0,1,0
23048190979,1,51175371691874,0,1,0,1,0
23048190980,1,51175371698301,0,1,0,1,1
23048190981,1,51175371706372,0,1,0,1,0
23048190982,1,51175371713191,0,1,0,1,0
34184500713,1,51175371813345,1,0,0,0,0
34184500969,1,51175371820527,1,0,0,0,0
34184500804,1,51175371848274,1,0,0,0,0
34184500869,1,51175372049553,1,0,0,0,0
34184500554,1,51175372058137,1,0,0,0,0
34184501048,1,51175372064408,0,1,0,1,0
34184501042,1,51175372069960,0,1,0,1,0
34184500778,1,51175372074197,1,0,0,0,0
34184501040,1,51175372082012,0,1,0,1,1
34184500647,1,51175372086312,1,0,0,0,0
34184500536,1,51175372092821,1,0,0,0,0
34184501036,2,51175372499497,1,1,0,0,0
34184500789,1,51175372126226,1,0,0,0,0
34184500909,1,51175372133586,1,0,0,0,0
34184501051,1,51175372141080,1,0,0,0,0
34184501081,1,51175372149750,1,0,0,0,0
34184501140,1,51175372158240,1,0,0,0,1
23048190123,1,51175372166342,1,0,0,0,0
34184500565,1,51175372177767,1,0,0,0,0
23048189642,1,51175372185730,1,0,0,0,0
23048190356,1,51175372196462,1,0,0,0,0
23048189864,1,51175372204987,1,0,0,0,0
23048190984,1,51175372214173,0,1,0,1,0
23048195324,1,51175372237548,0,1,0,1,0
34184500912,1,51175372247920,1,0,0,0,0
23048190487,1,51175372255151,1,0,0,0,0
34184500941,1,51175372264786,1,0,0,0,0
34184500733,1,51175372273700,1,0,0,0,0
34184500977,1,51175372284884,1,0,0,0,0
34184499749,1,51175372308900,1,0,0,0,0
34184499774,1,51175372323354,1,0,0,0,0
34184499785,1,51175372330822,1,0,0,0,0
34184499829,1,51175372339744,1,0,0,0,0
34184500492,1,51175372348142,1,0,0,0,0
34184499860,1,51175372357720,1,0,0,0,1
34184500423,1,51175372366226,1,0,0,0,0
23048195325,1,51175372376225,0,1,0,1,0
23048190471,1,51175372385702,1,0,0,0,0
23048190336,1,51175372393696,1,0,0,0,0
34184501357,2,51175372418185,2,0,1641456,0,0
23048190793,1,51175372431081,1,0,0,0,0
23048190128,1,51175372448978,1,0,0,0,0
34357289559,1,51175372458878,0,1,0,1,0
34357289558,1,51175372464677,0,1,0,1,0
34357289557,1,51175372470178,0,1,0,1,0
34357289556,1,51175372475367,0,1,0,1,0
34184501036,2,51175372499497,1,1,400426,1,0
23048195353,1,51175372506972,0,1,0,1,0
23048195326,1,51175372512881,0,1,0,1,0
23048195327,1,51175372518540,0,1,0,1,0
23048195328,1,51175372524129,0,1,0,1,0
23048195329,1,51175372529615,0,1,0,1,0
23048195330,1,51175372535225,0,1,0,1,1
23048195331,1,51175372541026,0,1,0,1,0
23048195332,1,51175372548664,0,1,0,1,0
23048195333,1,51175372554337,0,1,0,1,0
23048195334,1,51175372559705,0,1,0,1,0
23048195335,1,51175372565126,0,1,0,1,0
23048195336,1,51175372570717,0,1,0,1,0
23048195337,1,51175372576182,0,1,0,1,0
23048195338,1,51175372581780,0,1,0,1,0
23048195339,1,51175372587670,0,1,0,1,0
23048195340,1,51175372593293,0,1,0,1,1
23048195341,1,51175372598691,0,1,0,1,0
23048195342,1,51175372604081,0,1,0,1,0
23048195343,1,51175372610024,0,1,0,1,0
23048195344,1,51175372615592,0,1,0,1,0
23048195345,1,51175372621231,0,1,0,1,0
23048195346,1,51175372626463,0,1,0,1,0
23048195347,1,51175372633338,0,1,0,1,0
23048195348,1,51175372638808,0,1,0,1,0
23048195349,1,51175372644264,0,1,0,1,0
23048195350,1,51175372649902,0,1,0,1,1
23048195351,1,51175372655310,0,1,0,1,0
23048195352,1,51175372660800,0,1,0,1,0
23048191048,2,51175372684867,1,1,0,0,0
23048191048,2,51175372684867,1,1,5014,1,0
34184499428,1,51175372697669,0,1,0,1,0
34184499443,2,51175372716864,1,1,0,0,0
34184499395,1,51175372711803,0,1,0,1,0
34184499443,2,51175372716864,1,1,11108,1,0
34184499402,1,51175372722040,0,1,0,1,0
34184499496,1,51175372727350,0,1,0,1,0
34184499497,1,51175372733510,0,1,0,1,0
34184499498,1,51175372739365,0,1,0,1,0
34184499500,1,51175372744573,0,1,0,1,1
34184499504,1,51175372751589,0,1,0,1,0
34184499508,1,51175372757618,0,1,0,1,0
34184499512,1,51175372763810,0,1,0,1,0
34184499516,1,51175372769268,0,1,0,1,0
23048189872,1,51175372775402,1,0,0,0,0
23048190392,1,51175372786076,1,0,0,0,0
23048190453,1,51175372794028,1,0,0,0,0
34184499520,1,51175372802762,0,1,0,1,1
23048190497,1,51175372808342,1,0,0,0,0
23048190446,1,51175372816720,1,0,0,0,0
23048195354,1,51175372829035,0,1,0,1,0
34184499438,1,51175372834493,1,0,0,0,0
34184499505,1,51175372846959,0,1,0,1,0
23048195355,1,51175372869322,0,1,0,1,0
23048190766,1,51175372876774,1,0,0,0,0
34184499524,1,51175372892702,0,1,0,1,0
34184499506,1,51175372910157,0,1,0,1,0
34184499509,1,51175372916645,0,1,0,1,0
23048195356,1,51175372936044,0,1,0,1,0
34184499510,1,51175372947260,0,1,0,1,1
23048190774,1,51175372959010,1,0,0,0,0
34184499528,1,51175372972643,0,1,0,1,0
34184499511,1,51175372989125,0,1,0,1,0
23048195357,1,51175373008845,0,1,0,1,0
34184499507,1,51175373016352,0,1,0,1,0
23048195359,1,51175373026660,0,1,0,1,0
23048195358,1,51175373032430,0,1,0,1,0
34184499532,1,51175373049430,0,1,0,1,0
34184499533,1,51175373074357,0,1,0,1,0
34184499536,1,51175373088570,0,1,0,1,0
34184499540,1,51175373105626,0,1,0,1,1
34184499534,1,51175373112384,0,1,0,1,0
34184499544,1,51175373120999,0,1,0,1,0
34184499548,1,51175373132390,0,1,0,1,0
23048195360,1,51175373148849,0,1,0,1,1
34184499552,1,51175373158322,0,1,0,1,0
34184499535,1,51175373167865,0,1,0,1,0
34184499556,1,51175373178497,0,1,0,1,0
34184499549,1,51175373190913,0,1,0,1,0
34184499560,1,51175373208477,0,1,0,1,1
23048195361,1,51175373222114,0,1,0,1,0
34184499561,1,51175373233537,0,1,0,1,0
34184499562,1,51175373256452,0,1,0,1,0
34184499564,1,51175373265237,0,1,0,1,0
34184499568,1,51175373275898,0,1,0,1,0
23048195362,1,51175373326428,0,1,0,1,0
34184499563,1,51175373335652,0,1,0,1,0
23048190552,1,51175373347063,1,0,0,0,0
34184499550,1,51175373362726,0,1,0,1,1
34184499572,1,51175373377991,0,1,0,1,0
23048195363,1,51175373401678,0,1,0,1,0
34184499573,1,51175373412627,0,1,0,1,0
34184499525,1,51175373420126,0,1,0,1,0
34184499551,1,51175373436617,0,1,0,1,0
34184499574,1,51175373447312,0,1,0,1,0
23048195364,1,51175373468974,0,1,0,1,0
34184499575,1,51175373482144,0,1,0,1,0
34184499576,1,51175373490609,0,1,0,1,0
34184499580,1,51175373501094,0,1,0,1,1
34184499584,1,51175373519017,0,1,0,1,0
34184499588,1,51175373527551,0,1,0,1,0
23048195365,1,51175373548379,0,1,0,1,0
34184499589,1,51175373558839,0,1,0,1,0
34184499581,1,51175373579139,0,1,0,1,0
34184499590,1,51175373587329,0,1,0,1,1
23048195366,1,51175373609806,0,1,0,1,0
34184499592,1,51175373623310,0,1,0,1,0
34184499591,1,51175373630786,0,1,0,1,0
34184499596,1,51175373643235,0,1,0,1,0
34184499526,1,51175373655109,0,1,0,1,0
34184499600,1,51175373664531,0,1,0,1,1
23048195367,1,51175373713640,0,1,0,1,0
34184499601,1,51175373727382,0,1,0,1,0
23048190421,1,51175373733241,1,0,0,0,0
34184499582,1,51175373747025,0,1,0,1,0
34184499602,1,51175373768782,0,1,0,1,0
34184499513,1,51175373776205,0,1,0,1,0
34184499501,1,51175373784535,0,1,0,1,0
34184499603,1,51175373804875,0,1,0,1,0
23048195368,1,51175373819130,0,1,0,1,0
34184499604,1,51175373831102,0,1,0,1,0
34184499605,1,51175373849259,0,1,0,1,0
23048195369,1,51175373858652,0,1,0,1,0
34184499606,1,51175373871662,0,1,0,1,0
34184499608,1,51175373886696,0,1,0,1,0
34184499583,1,51175373901390,0,1,0,1,0
23048195373,1,51175373914913,0,1,0,1,0
23048195370,1,51175373921219,0,1,0,1,1
23048195371,1,51175373926725,0,1,0,1,0
23048195372,1,51175373932347,0,1,0,1,0
34184499607,1,51175373947478,0,1,0,1,0
34184499612,1,51175373967618,0,1,0,1,0
34184499616,1,51175373994741,0,1,0,1,0
34184499514,1,51175374008792,0,1,0,1,0
34184499617,1,51175374027293,0,1,0,1,0
34184499613,1,51175374037008,0,1,0,1,0
34184499499,1,51175374048931,0,1,0,1,0
34184499618,1,51175374106178,0,1,0,1,0
34184499515,1,51175374117075,0,1,0,1,0
34184499619,1,51175374135490,0,1,0,1,0
34184499620,1,51175374157323,0,1,0,1,1
34184499624,1,51175374169047,0,1,0,1,0
34184499614,1,51175374174747,0,1,0,1,0
34184499628,1,51175374187638,0,1,0,1,0
34184499625,1,51175374205424,0,1,0,1,0
34184499502,1,51175374214860,0,1,0,1,0
34184499626,1,51175374233803,0,1,0,1,0
34184499632,1,51175374243157,0,1,0,1,0
34184499615,1,51175374281315,0,1,0,1,0
23048195374,1,51175374295309,0,1,0,1,0
34184499627,1,51175374305781,0,1,0,1,0
23048195375,1,51175374318836,0,1,0,1,0
34184500631,1,51175374326263,1,0,0,0,0
34184500613,1,51175374339640,1,0,0,0,0
23048189888,1,51175374352398,1,0,0,0,0
34184499636,1,51175374366351,0,1,0,1,0
34184499640,1,51175374380860,0,1,0,1,1
23048190523,1,51175374391917,1,0,0,0,0
34184499644,1,51175374401472,0,1,0,1,0
34184499648,1,51175374410469,0,1,0,1,0
23048195376,1,51175374427380,0,1,0,1,0
34184499641,1,51175374433120,0,1,0,1,0
34184499642,1,51175374443909,0,1,0,1,0
34184499643,1,51175374454369,0,1,0,1,0
34184499649,1,51175374471215,0,1,0,1,0
23048195378,1,51175374488452,0,1,0,1,0
23048195377,1,51175374494314,0,1,0,1,0
34184499650,1,51175374526122,0,1,0,1,1
23048191049,1,51175374548413,0,1,0,1,0
34184500759,1,51175374560245,1,0,0,0,0
34184499651,1,51175374571464,0,1,0,1,0
23048195379,1,51175374583941,0,1,0,1,0
34184499527,1,51175374593852,0,1,0,1,0
34184499645,1,51175374617866,0,1,0,1,0
23048195380,1,51175374630775,0,1,0,1,1
34184499652,1,51175374640184,0,1,0,1,0
23048195381,1,51175374659051,0,1,0,1,0
34184499653,1,51175374675004,0,1,0,1,0
23048195382,1,51175374687770,0,1,0,1,0
23048190383,1,51175374695658,1,0,0,0,0
34184499646,1,51175374710769,0,1,0,1,0
34184499621,1,51175374719582,0,1,0,1,0
34184499656,1,51175374730652,0,1,0,1,0
34184499660,1,51175374739303,0,1,0,1,1
34184499654,1,51175374760012,0,1,0,1,0
34184499585,1,51175374775648,0,1,0,1,0
34184499622,1,51175374789821,0,1,0,1,0
23048195391,1,51175374804533,0,1,0,1,0
23048195383,1,51175374810562,0,1,0,1,0
23048195384,1,51175374816294,0,1,0,1,0
23048195385,1,51175374821755,0,1,0,1,0
23048195386,1,51175374829214,0,1,0,1,0
23048195387,1,51175374834575,0,1,0,1,0
23048195388,1,51175374840113,0,1,0,1,0
23048195389,1,51175374845638,0,1,0,1,0
23048195390,1,51175374851398,0,1,0,1,1
34184499647,1,51175374867813,0,1,0,1,0
34184499655,1,51175374884085,0,1,0,1,0
34184499664,1,51175374912461,0,1,0,1,0
34184499623,1,51175374926306,0,1,0,1,0
34184499553,1,51175374940953,0,1,0,1,0
34184499668,1,51175374959439,0,1,0,1,0
34184499672,1,51175374965549,0,1,0,1,0
34184499503,1,51175374975260,0,1,0,1,0
34184499676,1,51175375069521,0,1,0,1,0
34184499669,1,51175375107695,0,1,0,1,0
34184499673,1,51175375116503,0,1,0,1,0
23048189905,1,51175375136413,1,0,0,0,0
34184499680,1,51175375146416,0,1,0,1,1
34184499684,1,51175375159335,0,1,0,1,0
23048189921,1,51175375165999,1,0,0,0,0
34184499593,1,51175375208666,0,1,0,1,0
34184499677,1,51175375216574,0,1,0,1,0
34184499586,1,51175375239410,0,1,0,1,0
34184499594,1,51175375296026,0,1,0,1,0
34184499688,1,51175375317058,0,1,0,1,0
34184499670,1,51175375337804,0,1,0,1,1
34184499678,1,51175375371793,0,1,0,1,0
34184499595,1,51175375382611,0,1,0,1,0
23048189665,1,51175375423768,1,0,0,0,0
23048189936,1,51175375459241,1,0,0,0,0
34184499692,1,51175375484390,0,1,0,1,0
34184499674,1,51175375571967,0,1,0,1,0
34184499671,1,51175375595595,0,1,0,1,0
23048195392,1,51175375633632,0,1,0,1,0
34184501244,1,51175375645349,1,0,0,0,0
34184499675,1,51175375702431,0,1,0,1,0
34184499696,1,51175375833019,0,1,0,1,0
23048195393,1,51175375841957,0,1,0,1,0
34184499681,1,51175375866731,0,1,0,1,0
23048189952,1,51175375906810,1,0,0,0,0
34184499697,1,51175375961567,0,1,0,1,0
34184499700,1,51175375969202,0,1,0,1,1
23048195394,1,51175375989654,0,1,0,1,0
34184499704,1,51175376000013,0,1,0,1,0
34184499698,1,51175376039377,0,1,0,1,0
34184499679,1,51175376047666,0,1,0,1,0
34184499708,1,51175376055305,0,1,0,1,0
34184499712,1,51175376074112,0,1,0,1,0
23048195395,1,51175376081058,0,1,0,1,0
34184499517,1,51175376112620,0,1,0,1,0
34184499699,1,51175376119035,0,1,0,1,0
34184499554,1,51175376130569,0,1,0,1,0
34184499716,1,51175376145466,0,1,0,1,0
34184499587,1,51175376152397,0,1,0,1,0
34184499713,1,51175376169330,0,1,0,1,0
23048195396,1,51175376188696,0,1,0,1,0
34184499720,1,51175376202860,0,1,0,1,1
34184499717,1,51175376209573,0,1,0,1,0
34184499714,1,51175376239808,0,1,0,1,0
34184499718,1,51175376251975,0,1,0,1,0
34184499701,1,51175376258997,0,1,0,1,0
34184499721,1,51175376272432,0,1,0,1,0
34184499724,1,51175376380530,0,1,0,1,0
34184499719,1,51175376390100,0,1,0,1,0
34184499577,1,51175376402748,0,1,0,1,0
34184499715,1,51175376415644,0,1,0,1,0
34184499722,1,51175376438144,0,1,0,1,0
34184499728,1,51175376456743,0,1,0,1,0
34184499732,1,51175376482834,0,1,0,1,0
34184499541,1,51175376493556,0,1,0,1,0
34184499736,1,51175376591616,0,1,0,1,0
23048190400,1,51175376604169,1,0,0,0,1
34184499723,1,51175376622323,0,1,0,1,0
23048195397,1,51175376641638,0,1,0,1,0
34184499737,1,51175376652471,0,1,0,1,0
34184499738,1,51175376677154,0,1,0,1,0
23048195398,1,51175376696195,0,1,0,1,0
34184499565,1,51175376708095,0,1,0,1,0
34184499739,1,51175376715252,0,1,0,1,0
34184499740,1,51175376734058,0,1,0,1,1
23048195399,1,51175376744749,0,1,0,1,0
34184499744,1,51175376786047,0,1,0,1,0
23048195400,1,51175376895728,0,1,0,1,1
34184499741,1,51175376911617,0,1,0,1,0
34184499745,1,51175376919542,0,1,0,1,0
23048195401,1,51175376939561,0,1,0,1,0
34184499746,1,51175376947780,0,1,0,1,0
34184499742,1,51175376962964,0,1,0,1,0
34184499747,1,51175376975762,0,1,0,1,0
34184499702,1,51175377006204,0,1,0,1,0
23048195404,1,51175377017025,0,1,0,1,0
23048195402,1,51175377022543,0,1,0,1,0
23048195403,1,51175377028301,0,1,0,1,0
34184499743,1,51175377038208,0,1,0,1,0
34184499140,1,51175377051273,0,1,0,1,1
23048195422,1,51175377074510,0,1,0,1,0
23048195405,1,51175377080441,0,1,0,1,0
23048195406,1,51175377087782,0,1,0,1,0
23048195407,1,51175377093251,0,1,0,1,0
23048195408,1,51175377098597,0,1,0,1,0
23048195409,1,51175377103979,0,1,0,1,0
23048195410,1,51175377109033,0,1,0,1,1
23048195411,1,51175377114376,0,1,0,1,0
23048195412,1,51175377119712,0,1,0,1,0
23048195413,1,51175377125125,0,1,0,1,0
23048195414,1,51175377130808,0,1,0,1,0
23048195415,1,51175377136062,0,1,0,1,0
23048195416,1,51175377141714,0,1,0,1,0
23048195417,1,51175377147294,0,1,0,1,0
23048195418,1,51175377152486,0,1,0,1,0
23048195419,1,51175377157909,0,1,0,1,0
23048195420,1,51175377163112,0,1,0,1,1
23048195421,1,51175377169940,0,1,0,1,0
34184499144,1,51175377188223,0,1,0,1,0
34184499145,1,51175377220151,0,1,0,1,0
34184499148,1,51175377229457,0,1,0,1,0
34184499146,1,51175377275982,0,1,0,1,0
34184499149,1,51175377288587,0,1,0,1,0
34184499521,1,51175377303504,0,1,0,1,0
34184499147,1,51175377325059,0,1,0,1,0
34184499152,1,51175377347485,0,1,0,1,0
34184499150,1,51175377379587,0,1,0,1,1
34184499153,1,51175377449567,0,1,0,1,0
34184499725,1,51175377511364,0,1,0,1,0
34184499637,1,51175377548407,0,1,0,1,0
34184499154,1,51175377569488,0,1,0,1,0
34184499726,1,51175377607990,0,1,0,1,0
34184499729,1,51175377641007,0,1,0,1,0
34184499727,1,51175377726819,0,1,0,1,0
34184499682,1,51175377748958,0,1,0,1,0
34184499155,1,51175377787633,0,1,0,1,0
34184499537,1,51175377907945,0,1,0,1,0
34184499555,1,51175377933649,0,1,0,1,0
34184499151,1,51175377948468,0,1,0,1,0
34184499156,1,51175377966265,0,1,0,1,0
34184499730,1,51175377975106,0,1,0,1,1
23048195423,1,51175377982838,0,1,0,1,0
34184499160,1,51175377990495,0,1,0,1,1
34184499703,1,51175378018941,0,1,0,1,0
34184499709,1,51175378086261,0,1,0,1,0
34184499157,1,51175378099199,0,1,0,1,0
34184499164,1,51175378107118,0,1,0,1,0
34357289869,1,51175378132793,1,0,0,0,0
23048190144,1,51175378159085,1,0,0,0,0
23048195424,1,51175378191911,0,1,0,1,0
23048195425,1,51175378306708,0,1,0,1,0
34184499161,1,51175378324299,0,1,0,1,0
34184499158,1,51175378352241,0,1,0,1,0
23048189968,1,51175378429213,1,0,0,0,0
34184499689,1,51175378453316,0,1,0,1,0
23048195433,1,51175378528588,0,1,0,1,0
23048195426,1,51175378573256,0,1,0,1,0
23048195427,1,51175378644723,0,1,0,1,0
34184499159,1,51175378679789,0,1,0,1,0
34184499168,1,51175378711996,0,1,0,1,0
23048195434,1,51175378735253,0,1,0,1,0
34184499169,1,51175378747061,0,1,0,1,0
23048195428,1,51175378775207,0,1,0,1,0
23048195429,1,51175378965220,0,1,0,1,0
23048195430,1,51175378983568,0,1,0,1,1
34184499165,1,51175379063568,0,1,0,1,0
34184499170,1,51175379137250,0,1,0,1,1
34184499693,1,51175379183440,0,1,0,1,0
23048195437,1,51175379242865,0,1,0,1,0
23048195431,1,51175379255827,0,1,0,1,0
23048195432,1,51175379262071,0,1,0,1,0
23048195435,1,51175379270305,0,1,0,1,0
23048195436,1,51175379276312,0,1,0,1,0
34184499731,1,51175379329949,0,1,0,1,0
34184499171,1,51175379357896,0,1,0,1,0
34184499172,1,51175379365597,0,1,0,1,0
34184499557,1,51175379371454,0,1,0,1,0
34184499733,1,51175379379718,0,1,0,1,0
23048195438,1,51175379393222,0,1,0,1,0
23048195439,1,51175379414343,0,1,0,1,0
34184499518,1,51175379423352,0,1,0,1,0
34184499166,1,51175379431980,0,1,0,1,0
34184499173,1,51175379438379,0,1,0,1,0
34184499176,1,51175379452387,0,1,0,1,0
34184499180,1,51175379459145,0,1,0,1,1
34184499174,1,51175379471212,0,1,0,1,0
34184499167,1,51175379483678,0,1,0,1,0
34184499609,1,51175379498328,0,1,0,1,0
23048195440,1,51175379508967,0,1,0,1,1
34184499175,1,51175379514794,0,1,0,1,0
34184499629,1,51175379520324,0,1,0,1,0
34184499181,1,51175379536392,0,1,0,1,0
34184499542,1,51175379562674,0,1,0,1,0
34184499184,1,51175379729522,0,1,0,1,0
34184499162,1,51175379873790,0,1,0,1,0
34184499710,1,51175379899231,0,1,0,1,1
34184499638,1,51175379906878,0,1,0,1,0
34184499163,1,51175379949809,0,1,0,1,0
34184499188,1,51175379986657,0,1,0,1,0
23048195447,1,51175380147127,0,1,0,1,0
34184499182,1,51175380157601,0,1,0,1,0
23048195441,1,51175380227041,0,1,0,1,0
34184499183,1,51175380261880,0,1,0,1,0
23048195443,1,51175380442928,0,1,0,1,0
23048195442,1,51175380456432,0,1,0,1,0
23048195444,1,51175380489290,0,1,0,1,0
34184499192,1,51175380500573,0,1,0,1,0
34184499193,1,51175380527910,0,1,0,1,0
34184499194,1,51175380543383,0,1,0,1,0
34184499195,1,51175380558215,0,1,0,1,0
23048195445,1,51175380570094,0,1,0,1,0
34184499196,1,51175380581613,0,1,0,1,0
34184499197,1,51175380596314,0,1,0,1,0
34184499185,1,51175380608329,0,1,0,1,0
34184499198,1,51175380619005,0,1,0,1,0
23048195446,1,51175380627805,0,1,0,1,0
23048195448,1,51175380680166,0,1,0,1,0
23048189986,1,51175380777119,1,0,0,0,0
34184499200,1,51175381071999,0,1,0,1,1
34184499199,1,51175381216106,0,1,0,1,0
34184499204,1,51175381498737,0,1,0,1,0
34184499141,1,51175381582485,0,1,0,1,0
34184499186,1,51175381622495,0,1,0,1,0
34184499177,1,51175381724806,0,1,0,1,0
34184499201,1,51175381740771,0,1,0,1,0
34184499205,1,51175381771981,0,1,0,1,0
34184499685,1,51175381860244,0,1,0,1,0
23048190001,1,51175381939422,1,0,0,0,0
23048195449,1,51175382003344,0,1,0,1,0
23048195450,1,51175382040726,0,1,0,1,1
34184499538,1,51175382075381,0,1,0,1,0
34184499187,1,51175382120992,0,1,0,1,0
34184499522,1,51175382141046,0,1,0,1,0
23048190160,1,51175382208334,1,0,0,0,1
23048195451,1,51175382273444,0,1,0,1,0
34184499206,1,51175382318661,0,1,0,1,0
23048195452,1,51175382456537,0,1,0,1,0
23048195456,1,51175382472380,0,1,0,1,0
23048195453,1,51175382481349,0,1,0,1,0
23048195454,1,51175382487686,0,1,0,1,0
23048195455,1,51175382493321,0,1,0,1,0
34184499202,1,51175382544484,0,1,0,1,0
34184499208,1,51175382573223,0,1,0,1,0
34184499545,1,51175382587246,0,1,0,1,0
34184499207,1,51175382593113,0,1,0,1,0
34184499212,1,51175382602581,0,1,0,1,0
34184499734,1,51175382617289,0,1,0,1,0
34184499216,1,51175382637813,0,1,0,1,0
23048195457,1,51175382648799,0,1,0,1,0
34184499189,1,51175382660703,0,1,0,1,0
34184499203,1,51175382670005,0,1,0,1,0
23048195460,1,51175382864009,0,1,0,1,1
23048195458,1,51175382880790,0,1,0,1,0
23048195459,1,51175382886618,0,1,0,1,0
23048195461,1,51175382917422,0,1,0,1,0
34184499217,1,51175382932506,0,1,0,1,0
23048195462,1,51175382964724,0,1,0,1,0
34184499218,1,51175382976092,0,1,0,1,0
23048195463,1,51175382981727,0,1,0,1,0
34184499220,1,51175382999507,0,1,0,1,1
34184499213,1,51175383009365,0,1,0,1,0
34184499178,1,51175383017985,0,1,0,1,0
34184499219,1,51175383035060,0,1,0,1,0
34184499221,1,51175383047866,0,1,0,1,0
23048195464,1,51175383054254,0,1,0,1,0
34184499102,1,51175383204090,0,1,0,1,0
34184499103,1,51175383213786,0,1,0,1,0
34184499104,1,51175383219147,0,1,0,1,0
34184499105,1,51175383224367,0,1,0,1,0
34184499106,1,51175383229606,0,1,0,1,0
34184499107,1,51175383234909,0,1,0,1,0
34184499108,1,51175383240418,0,1,0,1,0
